internalId,dorsal,category,heatName,heatTime,heatDay,name1,email1,contact1,name2,email2,contact2,name3,email3,contact3,name4,email4,contact4
S1108004,2040-4,Hybrid Pro Women,selfish jogging,20:40,2025-03-14,Gladys Zieme,jose.filipe.chavarria+gladys.zieme@gmail.com.com,(927) 727-6905 x572,,,,,,,,,
R1108005,2040-5,Hybrid Pro Team Relay,selfish jogging,20:40,2025-03-14,Tito Dibbert,jose.filipe.chavarria+tito.dibbert@gmail.com.com,1-236-584-7214 x756,Braeden Gutkowski,jose.filipe.chavarria+braeden.gutkowski@gmail.com.com,(985) 446-0669 x091,Nicola Murphy,jose.filipe.chavarria+nicola.murphy@gmail.com.com,1-651-468-0655 x846,Abdiel Bergnaum,jose.filipe.chavarria+abdiel.bergnaum@gmail.com.com,801-480-6404 x90383
P1108006,2040-6,Hybrid Doubles Men,selfish jogging,20:40,2025-03-14,Julius Casper,jose.filipe.chavarria+julius.casper@gmail.com.com,388-341-4255,Jamarcus Rath,jose.filipe.chavarria+jamarcus.rath@gmail.com.com,657.548.1085,,,,,,
S1108007,2040-7,Hybrid Women,selfish jogging,20:40,2025-03-14,Nathen Paucek,jose.filipe.chavarria+nathen.paucek@gmail.com.com,1-689-855-7165 x651,,,,,,,,,
R1109000,2100-0,Hybrid Team Relay,worldly louse,21:00,2025-03-14,Darryl Rosenbaum,jose.filipe.chavarria+darryl.rosenbaum@gmail.com.com,(261) 221-8638 x7365,Darwin Considine,jose.filipe.chavarria+darwin.considine@gmail.com.com,(447) 687-3848,Billy Rutherford,jose.filipe.chavarria+billy.rutherford@gmail.com.com,547-577-9582 x056,Rolando Koelpin-Walsh,jose.filipe.chavarria+rolando.koelpin-walsh@gmail.com.com,(230) 995-1632
P1109001,2100-1,Hybrid Pro Doubles Men,worldly louse,21:00,2025-03-14,Davin Halvorson,jose.filipe.chavarria+davin.halvorson@gmail.com.com,1-778-453-8203,Nellie Hartmann,jose.filipe.chavarria+nellie.hartmann@gmail.com.com,638-307-8233 x415,,,,,,
R1109002,2100-2,Hybrid Pro Team Relay,worldly louse,21:00,2025-03-14,Antonina Wisoky,jose.filipe.chavarria+antonina.wisoky@gmail.com.com,912.569.4393,Gaetano Hills,jose.filipe.chavarria+gaetano.hills@gmail.com.com,514.696.0640 x38437,Candida Johnston,jose.filipe.chavarria+candida.johnston@gmail.com.com,1-927-725-0493 x143,Mateo Ankunding,jose.filipe.chavarria+mateo.ankunding@gmail.com.com,868-949-7744 x5518
P1109003,2100-3,Hybrid Doubles Women,worldly louse,21:00,2025-03-14,Elsie Johnson,jose.filipe.chavarria+elsie.johnson@gmail.com.com,209.260.7021,Imani Konopelski-Corwin,jose.filipe.chavarria+imani.konopelski-corwin@gmail.com.com,623.513.0541,,,,,,
S1109004,2100-4,Hybrid Women,worldly louse,21:00,2025-03-14,Naomie Hahn,jose.filipe.chavarria+naomie.hahn@gmail.com.com,412-714-5552 x817,,,,,,,,,
P1109005,2100-5,Hybrid Doubles Mixed,worldly louse,21:00,2025-03-14,Joelle Grady,jose.filipe.chavarria+joelle.grady@gmail.com.com,685-694-7476 x40251,Elizabeth Gibson,jose.filipe.chavarria+elizabeth.gibson@gmail.com.com,980-316-3126 x599,,,,,,
P1109006,2100-6,Hybrid Doubles Women,worldly louse,21:00,2025-03-14,Arnulfo Homenick,jose.filipe.chavarria+arnulfo.homenick@gmail.com.com,1-281-846-8435,Norval Tillman,jose.filipe.chavarria+norval.tillman@gmail.com.com,209.753.6180 x0012,,,,,,
P1109007,2100-7,Hybrid Pro Doubles Men,worldly louse,21:00,2025-03-14,Hortense Dickinson,jose.filipe.chavarria+hortense.dickinson@gmail.com.com,338-859-2759 x3946,Montana Carroll,jose.filipe.chavarria+montana.carroll@gmail.com.com,506-904-6767 x134,,,,,,
P1110000,2120-0,Hybrid Doubles Men,lonely produce,21:20,2025-03-14,Mohammed Pfannerstill,jose.filipe.chavarria+mohammed.pfannerstill@gmail.com.com,582.272.8214,Adam Yost,jose.filipe.chavarria+adam.yost@gmail.com.com,(813) 376-0465 x92178,,,,,,
R1110001,2120-1,Hybrid Pro Team Relay,lonely produce,21:20,2025-03-14,Jacquelyn Lakin,jose.filipe.chavarria+jacquelyn.lakin@gmail.com.com,512-393-3078 x4664,Alanna Ryan,jose.filipe.chavarria+alanna.ryan@gmail.com.com,735.945.2265 x0768,Burdette Hessel,jose.filipe.chavarria+burdette.hessel@gmail.com.com,(240) 890-9857 x891,Destiny Gibson,jose.filipe.chavarria+destiny.gibson@gmail.com.com,(291) 278-7219 x3197
R1110002,2120-2,Hybrid Pro Team Relay,lonely produce,21:20,2025-03-14,Jacynthe Kemmer,jose.filipe.chavarria+jacynthe.kemmer@gmail.com.com,(747) 920-8421,Melyssa Wiza,jose.filipe.chavarria+melyssa.wiza@gmail.com.com,671-309-0282,Wilford Crist,jose.filipe.chavarria+wilford.crist@gmail.com.com,1-580-869-0245 x544,Vivienne Miller,jose.filipe.chavarria+vivienne.miller@gmail.com.com,(358) 913-3590 x546
R1110003,2120-3,Hybrid Pro Team Relay,lonely produce,21:20,2025-03-14,Iva Goldner,jose.filipe.chavarria+iva.goldner@gmail.com.com,(210) 323-5504 x68704,Jedidiah Harris,jose.filipe.chavarria+jedidiah.harris@gmail.com.com,(507) 236-5762 x180,Jakayla Blick,jose.filipe.chavarria+jakayla.blick@gmail.com.com,769-741-6575,Brody Windler,jose.filipe.chavarria+brody.windler@gmail.com.com,(290) 663-6233 x610
R1110004,2120-4,Hybrid Pro Team Relay,lonely produce,21:20,2025-03-14,Rosalia Durgan,jose.filipe.chavarria+rosalia.durgan@gmail.com.com,598-787-3381,Kenyatta Feeney,jose.filipe.chavarria+kenyatta.feeney@gmail.com.com,803-319-9993 x05779,Lincoln Thompson,jose.filipe.chavarria+lincoln.thompson@gmail.com.com,402-375-5554 x30393,Geovany Boyle,jose.filipe.chavarria+geovany.boyle@gmail.com.com,1-623-821-0138 x1131
P1110005,2120-5,Hybrid Pro Doubles Mixed,lonely produce,21:20,2025-03-14,Taryn Crooks,jose.filipe.chavarria+taryn.crooks@gmail.com.com,943-942-6448 x138,Myrl Crooks,jose.filipe.chavarria+myrl.crooks@gmail.com.com,884-501-4417 x6493,,,,,,
S1111000,2140-0,Hybrid Pro Men,flashy someplace,21:40,2025-03-14,Sharon Walsh-Wilderman,jose.filipe.chavarria+sharon.walsh-wilderman@gmail.com.com,1-600-954-7673,,,,,,,,,
P1111001,2140-1,Hybrid Doubles Women,flashy someplace,21:40,2025-03-14,Marta Hahn,jose.filipe.chavarria+marta.hahn@gmail.com.com,889.517.1296,Grover Collier,jose.filipe.chavarria+grover.collier@gmail.com.com,1-586-683-8468,,,,,,
R1111002,2140-2,Hybrid Pro Team Relay,flashy someplace,21:40,2025-03-14,Ernest Weber,jose.filipe.chavarria+ernest.weber@gmail.com.com,510-785-6511,Brook Kulas,jose.filipe.chavarria+brook.kulas@gmail.com.com,875.217.3488 x243,Savanah Nitzsche,jose.filipe.chavarria+savanah.nitzsche@gmail.com.com,450.251.7720 x4698,Rogers Harber,jose.filipe.chavarria+rogers.harber@gmail.com.com,1-982-402-2938 x0996
R1111003,2140-3,Hybrid Pro Team Relay,flashy someplace,21:40,2025-03-14,Vergie Franey,jose.filipe.chavarria+vergie.franey@gmail.com.com,947-375-9363,Zack Nader,jose.filipe.chavarria+zack.nader@gmail.com.com,543.804.4436 x369,Keith Hyatt,jose.filipe.chavarria+keith.hyatt@gmail.com.com,(620) 699-4315,Kennith Leffler,jose.filipe.chavarria+kennith.leffler@gmail.com.com,670-628-9022 x397
P1111004,2140-4,Hybrid Pro Doubles Women,flashy someplace,21:40,2025-03-14,Rollin Harvey,jose.filipe.chavarria+rollin.harvey@gmail.com.com,364-692-8723 x583,Shemar Leuschke,jose.filipe.chavarria+shemar.leuschke@gmail.com.com,1-946-278-9839 x6873,,,,,,
R1111005,2140-5,Hybrid Team Relay,flashy someplace,21:40,2025-03-14,Myrtle Little,jose.filipe.chavarria+myrtle.little@gmail.com.com,448.765.0843,Gideon Pagac,jose.filipe.chavarria+gideon.pagac@gmail.com.com,464-688-4429 x12210,Tyrel Spencer,jose.filipe.chavarria+tyrel.spencer@gmail.com.com,513-434-2961 x4377,Georgiana Murray,jose.filipe.chavarria+georgiana.murray@gmail.com.com,(475) 852-3089 x7033
P1111006,2140-6,Hybrid Pro Doubles Women,flashy someplace,21:40,2025-03-14,Emie Fahey,jose.filipe.chavarria+emie.fahey@gmail.com.com,1-556-755-5560 x20334,Elmer Haley,jose.filipe.chavarria+elmer.haley@gmail.com.com,1-956-607-7766,,,,,,
R1112000,2200-0,Hybrid Pro Team Relay,whimsical plastic,22:00,2025-03-14,Emmitt Rice,jose.filipe.chavarria+emmitt.rice@gmail.com.com,382-851-9339 x16386,Angelica Larkin,jose.filipe.chavarria+angelica.larkin@gmail.com.com,(245) 885-1883 x859,Simeon Barrows,jose.filipe.chavarria+simeon.barrows@gmail.com.com,425-742-3288 x43600,Liliane Marks,jose.filipe.chavarria+liliane.marks@gmail.com.com,(646) 787-3548
P1112001,2200-1,Hybrid Pro Doubles Men,whimsical plastic,22:00,2025-03-14,Rosie Bechtelar,jose.filipe.chavarria+rosie.bechtelar@gmail.com.com,560.629.9493 x132,Jevon Roob,jose.filipe.chavarria+jevon.roob@gmail.com.com,728-818-7603 x6832,,,,,,
R1112002,2200-2,Hybrid Team Relay,whimsical plastic,22:00,2025-03-14,Claude Bogisich,jose.filipe.chavarria+claude.bogisich@gmail.com.com,337-804-4145 x468,Clarissa Greenfelder,jose.filipe.chavarria+clarissa.greenfelder@gmail.com.com,1-990-417-8854 x595,Aniya Bayer,jose.filipe.chavarria+aniya.bayer@gmail.com.com,433.283.7790 x551,Leonel Botsford,jose.filipe.chavarria+leonel.botsford@gmail.com.com,1-511-463-2695 x29176
R1112003,2200-3,Hybrid Pro Team Relay,whimsical plastic,22:00,2025-03-14,German Keebler,jose.filipe.chavarria+german.keebler@gmail.com.com,708.853.9820,Gerardo Gusikowski,jose.filipe.chavarria+gerardo.gusikowski@gmail.com.com,561.690.5415,Bart Lynch,jose.filipe.chavarria+bart.lynch@gmail.com.com,631.381.2948 x0655,Ardella Brakus-Lockman,jose.filipe.chavarria+ardella.brakus-lockman@gmail.com.com,1-300-219-1172 x31047
P1112004,2200-4,Hybrid Doubles Men,whimsical plastic,22:00,2025-03-14,Evelyn Hoeger,jose.filipe.chavarria+evelyn.hoeger@gmail.com.com,(584) 335-9049,Anna Will,jose.filipe.chavarria+anna.will@gmail.com.com,210-399-4525,,,,,,
S1112005,2200-5,Hybrid Pro Men,whimsical plastic,22:00,2025-03-14,Francisco Douglas-Brekke,jose.filipe.chavarria+francisco.douglas-brekke@gmail.com.com,1-942-295-5366 x1402,,,,,,,,,
P1112006,2200-6,Hybrid Pro Doubles Women,whimsical plastic,22:00,2025-03-14,Alexane Towne,jose.filipe.chavarria+alexane.towne@gmail.com.com,603-949-9163 x8269,Evelyn McGlynn,jose.filipe.chavarria+evelyn.mcglynn@gmail.com.com,(972) 946-0143,,,,,,
R1113000,2220-0,Hybrid Team Relay,sour guide,22:20,2025-03-14,Else Heidenreich,jose.filipe.chavarria+else.heidenreich@gmail.com.com,362.259.9825 x10785,Keenan Wiza,jose.filipe.chavarria+keenan.wiza@gmail.com.com,438.272.6038 x7479,Kieran Leuschke,jose.filipe.chavarria+kieran.leuschke@gmail.com.com,839.288.5584 x8149,Bernhard Rath,jose.filipe.chavarria+bernhard.rath@gmail.com.com,(380) 947-9927 x0784
S1113001,2220-1,Hybrid Women,sour guide,22:20,2025-03-14,Nicholas Cummerata,jose.filipe.chavarria+nicholas.cummerata@gmail.com.com,1-299-690-3224 x473,,,,,,,,,
R1113002,2220-2,Hybrid Pro Team Relay,sour guide,22:20,2025-03-14,Jefferey Breitenberg,jose.filipe.chavarria+jefferey.breitenberg@gmail.com.com,919-843-9218,Abbey Kuhlman,jose.filipe.chavarria+abbey.kuhlman@gmail.com.com,623.457.6330 x585,Brenda Dickinson,jose.filipe.chavarria+brenda.dickinson@gmail.com.com,(432) 265-8992 x43373,Edison Conn,jose.filipe.chavarria+edison.conn@gmail.com.com,845.757.3683
P1113003,2220-3,Hybrid Pro Doubles Men,sour guide,22:20,2025-03-14,Ezekiel Beatty,jose.filipe.chavarria+ezekiel.beatty@gmail.com.com,1-422-330-5990,Lempi Yost,jose.filipe.chavarria+lempi.yost@gmail.com.com,902-582-3660 x33686,,,,,,
S1113004,2220-4,Hybrid Pro Women,sour guide,22:20,2025-03-14,Helene Cummerata,jose.filipe.chavarria+helene.cummerata@gmail.com.com,509.497.5309 x6114,,,,,,,,,
S1113005,2220-5,Hybrid Pro Men,sour guide,22:20,2025-03-14,Una Lemke,jose.filipe.chavarria+una.lemke@gmail.com.com,365.989.5362 x019,,,,,,,,,
R1113006,2220-6,Hybrid Team Relay,sour guide,22:20,2025-03-14,Annabelle Mohr,jose.filipe.chavarria+annabelle.mohr@gmail.com.com,1-972-233-7034 x87212,Theodore Lubowitz,jose.filipe.chavarria+theodore.lubowitz@gmail.com.com,435.206.7025,Lennie Hahn,jose.filipe.chavarria+lennie.hahn@gmail.com.com,621.445.4184 x7207,Myles Grant,jose.filipe.chavarria+myles.grant@gmail.com.com,686.220.5684 x167
S1114000,2240-0,Hybrid Pro Men,bruised dish,22:40,2025-03-14,Ariel Yundt,jose.filipe.chavarria+ariel.yundt@gmail.com.com,831.248.4313 x1605,,,,,,,,,
P1114001,2240-1,Hybrid Pro Doubles Men,bruised dish,22:40,2025-03-14,Rita Borer,jose.filipe.chavarria+rita.borer@gmail.com.com,870.662.8552,Isai Hermann,jose.filipe.chavarria+isai.hermann@gmail.com.com,205.427.3573 x872,,,,,,
P1114002,2240-2,Hybrid Pro Doubles Men,bruised dish,22:40,2025-03-14,Celine Bruen,jose.filipe.chavarria+celine.bruen@gmail.com.com,750.655.9339 x7310,Kimberly Raynor,jose.filipe.chavarria+kimberly.raynor@gmail.com.com,281.810.4051 x172,,,,,,
R1114003,2240-3,Hybrid Pro Team Relay,bruised dish,22:40,2025-03-14,Clarissa Graham,jose.filipe.chavarria+clarissa.graham@gmail.com.com,428.327.4962 x6996,Yvette Ledner,jose.filipe.chavarria+yvette.ledner@gmail.com.com,657-564-7410 x82824,Shania Brakus,jose.filipe.chavarria+shania.brakus@gmail.com.com,915-537-0439 x62435,Amos Mann,jose.filipe.chavarria+amos.mann@gmail.com.com,343-770-0495 x723
S1114004,2240-4,Hybrid Women,bruised dish,22:40,2025-03-14,Pierce Price,jose.filipe.chavarria+pierce.price@gmail.com.com,358.843.7437,,,,,,,,,
P1114005,2240-5,Hybrid Pro Doubles Women,bruised dish,22:40,2025-03-14,Pamela Rau,jose.filipe.chavarria+pamela.rau@gmail.com.com,1-825-232-0765,Rocky Lehner,jose.filipe.chavarria+rocky.lehner@gmail.com.com,1-322-446-4916,,,,,,
S1115000,2300-0,Hybrid Pro Men,unaware morbidity,23:00,2025-03-14,Nico Rodriguez,jose.filipe.chavarria+nico.rodriguez@gmail.com.com,569-700-8870 x60989,,,,,,,,,
R1115001,2300-1,Hybrid Team Relay,unaware morbidity,23:00,2025-03-14,Cathryn Prosacco,jose.filipe.chavarria+cathryn.prosacco@gmail.com.com,206-328-9932 x3087,Camille Kulas,jose.filipe.chavarria+camille.kulas@gmail.com.com,1-490-415-4799 x991,Baron Macejkovic,jose.filipe.chavarria+baron.macejkovic@gmail.com.com,288-301-0560 x30045,Arlie Mertz,jose.filipe.chavarria+arlie.mertz@gmail.com.com,1-928-672-6993
P1115002,2300-2,Hybrid Doubles Mixed,unaware morbidity,23:00,2025-03-14,Markus Schmidt,jose.filipe.chavarria+markus.schmidt@gmail.com.com,(287) 736-7010 x857,Esmeralda Koch,jose.filipe.chavarria+esmeralda.koch@gmail.com.com,(586) 262-3179 x773,,,,,,
P1115003,2300-3,Hybrid Doubles Mixed,unaware morbidity,23:00,2025-03-14,Destini Pfeffer,jose.filipe.chavarria+destini.pfeffer@gmail.com.com,830.270.8967,Dahlia Hirthe,jose.filipe.chavarria+dahlia.hirthe@gmail.com.com,758-868-0692 x812,,,,,,
R1115004,2300-4,Hybrid Team Relay,unaware morbidity,23:00,2025-03-14,Angeline Oberbrunner,jose.filipe.chavarria+angeline.oberbrunner@gmail.com.com,1-461-876-9548 x3983,Dayne Wintheiser,jose.filipe.chavarria+dayne.wintheiser@gmail.com.com,1-417-607-4826,Kamille Hegmann,jose.filipe.chavarria+kamille.hegmann@gmail.com.com,1-861-557-7513,Grover Mraz,jose.filipe.chavarria+grover.mraz@gmail.com.com,(894) 851-8204 x4826
R1115005,2300-5,Hybrid Pro Team Relay,unaware morbidity,23:00,2025-03-14,Aniya Wuckert,jose.filipe.chavarria+aniya.wuckert@gmail.com.com,437-244-1334 x8739,Lila Turcotte,jose.filipe.chavarria+lila.turcotte@gmail.com.com,(438) 279-6833 x694,Rosalyn Jaskolski,jose.filipe.chavarria+rosalyn.jaskolski@gmail.com.com,425.894.5883 x1911,Genesis Waters,jose.filipe.chavarria+genesis.waters@gmail.com.com,728-895-8304 x71047
R1115006,2300-6,Hybrid Team Relay,unaware morbidity,23:00,2025-03-14,Angelita Abernathy,jose.filipe.chavarria+angelita.abernathy@gmail.com.com,364.428.3948 x62302,Landen Pacocha,jose.filipe.chavarria+landen.pacocha@gmail.com.com,507-967-4553 x0562,Filomena Schinner,jose.filipe.chavarria+filomena.schinner@gmail.com.com,(590) 794-3052 x42658,Tristian Walker,jose.filipe.chavarria+tristian.walker@gmail.com.com,879-817-5233 x45945
P1116000,2320-0,Hybrid Doubles Women,trim invite,23:20,2025-03-14,Marisol Turner,jose.filipe.chavarria+marisol.turner@gmail.com.com,1-235-846-8416 x97403,Nathanael Wolff,jose.filipe.chavarria+nathanael.wolff@gmail.com.com,576.352.1056 x4755,,,,,,
S1116001,2320-1,Hybrid Pro Men,trim invite,23:20,2025-03-14,Brianne Bashirian,jose.filipe.chavarria+brianne.bashirian@gmail.com.com,1-230-999-0139,,,,,,,,,
P1116002,2320-2,Hybrid Pro Doubles Mixed,trim invite,23:20,2025-03-14,Charles Thompson,jose.filipe.chavarria+charles.thompson@gmail.com.com,1-585-901-0138 x9838,Corine Lubowitz,jose.filipe.chavarria+corine.lubowitz@gmail.com.com,1-946-905-1035,,,,,,
R1116003,2320-3,Hybrid Pro Team Relay,trim invite,23:20,2025-03-14,Lucy Langworth,jose.filipe.chavarria+lucy.langworth@gmail.com.com,657-638-3120 x8616,Peter Olson,jose.filipe.chavarria+peter.olson@gmail.com.com,288.532.4575 x10783,Daija Gorczany,jose.filipe.chavarria+daija.gorczany@gmail.com.com,855-539-4985 x29031,Ethan Padberg,jose.filipe.chavarria+ethan.padberg@gmail.com.com,1-586-496-3464 x8129
S1116004,2320-4,Hybrid Men,trim invite,23:20,2025-03-14,Beau Mante,jose.filipe.chavarria+beau.mante@gmail.com.com,786-909-4166 x2762,,,,,,,,,
P1116005,2320-5,Hybrid Pro Doubles Mixed,trim invite,23:20,2025-03-14,Lennie Goyette,jose.filipe.chavarria+lennie.goyette@gmail.com.com,418.986.8004 x39028,Johann Hartmann,jose.filipe.chavarria+johann.hartmann@gmail.com.com,787.509.5326 x60238,,,,,,
P1116006,2320-6,Hybrid Pro Doubles Mixed,trim invite,23:20,2025-03-14,Maida Haag,jose.filipe.chavarria+maida.haag@gmail.com.com,(720) 562-7916 x5603,Roma Kozey,jose.filipe.chavarria+roma.kozey@gmail.com.com,1-439-406-6571 x437,,,,,,
S1117000,2340-0,Hybrid Men,second whale,23:40,2025-03-14,Daron Bartoletti,jose.filipe.chavarria+daron.bartoletti@gmail.com.com,366.238.8231 x815,,,,,,,,,
P1117001,2340-1,Hybrid Pro Doubles Mixed,second whale,23:40,2025-03-14,Delpha Dicki,jose.filipe.chavarria+delpha.dicki@gmail.com.com,906.540.0993 x3499,Federico Gutkowski,jose.filipe.chavarria+federico.gutkowski@gmail.com.com,(492) 720-4258 x4660,,,,,,
P1117002,2340-2,Hybrid Pro Doubles Mixed,second whale,23:40,2025-03-14,Asa Altenwerth,jose.filipe.chavarria+asa.altenwerth@gmail.com.com,686.391.0886 x6165,Loma Rippin,jose.filipe.chavarria+loma.rippin@gmail.com.com,912.392.9895 x87610,,,,,,
P1117003,2340-3,Hybrid Pro Doubles Women,second whale,23:40,2025-03-14,Marcia Tremblay,jose.filipe.chavarria+marcia.tremblay@gmail.com.com,1-673-366-1758,Janick Goldner,jose.filipe.chavarria+janick.goldner@gmail.com.com,(452) 605-0981 x7604,,,,,,
P1117004,2340-4,Hybrid Pro Doubles Men,second whale,23:40,2025-03-14,Maria Keeling,jose.filipe.chavarria+maria.keeling@gmail.com.com,1-435-983-7975 x39993,Kaylah Skiles,jose.filipe.chavarria+kaylah.skiles@gmail.com.com,673-579-2099 x8639,,,,,,
S1117005,2340-5,Hybrid Pro Men,second whale,23:40,2025-03-14,Napoleon Thiel,jose.filipe.chavarria+napoleon.thiel@gmail.com.com,968-370-8888 x5003,,,,,,,,,
S1118000,0000-0,Hybrid Men,far stay,00:00,2025-03-15,Scarlett Wisozk,jose.filipe.chavarria+scarlett.wisozk@gmail.com.com,(632) 683-5450 x02206,,,,,,,,,
S1118001,0000-1,Hybrid Men,far stay,00:00,2025-03-15,Kaycee Labadie,jose.filipe.chavarria+kaycee.labadie@gmail.com.com,299-513-6053 x9890,,,,,,,,,
P1118002,0000-2,Hybrid Pro Doubles Men,far stay,00:00,2025-03-15,Randall Auer,jose.filipe.chavarria+randall.auer@gmail.com.com,1-256-954-0572 x862,Emmanuelle White,jose.filipe.chavarria+emmanuelle.white@gmail.com.com,206.815.0475 x70223,,,,,,
P1118003,0000-3,Hybrid Pro Doubles Men,far stay,00:00,2025-03-15,Martin Robel,jose.filipe.chavarria+martin.robel@gmail.com.com,(973) 989-4837,Evan Bernier,jose.filipe.chavarria+evan.bernier@gmail.com.com,790-400-0284,,,,,,
R1118004,0000-4,Hybrid Team Relay,far stay,00:00,2025-03-15,Dortha Rohan,jose.filipe.chavarria+dortha.rohan@gmail.com.com,729-711-1170 x646,Melvin Walter,jose.filipe.chavarria+melvin.walter@gmail.com.com,(878) 487-2849 x4304,Alfonso Witting,jose.filipe.chavarria+alfonso.witting@gmail.com.com,1-894-605-9272 x3280,Melyna Rodriguez,jose.filipe.chavarria+melyna.rodriguez@gmail.com.com,938-563-5108 x21232
P1118005,0000-5,Hybrid Pro Doubles Mixed,far stay,00:00,2025-03-15,Monte Kuhn,jose.filipe.chavarria+monte.kuhn@gmail.com.com,1-414-351-9329 x8024,Karina Haag,jose.filipe.chavarria+karina.haag@gmail.com.com,1-282-322-3696,,,,,,
S1118006,0000-6,Hybrid Men,far stay,00:00,2025-03-15,Kobe VonRueden,jose.filipe.chavarria+kobe.vonrueden@gmail.com.com,(616) 325-2198,,,,,,,,,
R1119000,0020-0,Hybrid Pro Team Relay,present formation,00:20,2025-03-15,Lila Hayes,jose.filipe.chavarria+lila.hayes@gmail.com.com,501-712-6710 x775,Nikolas Yundt,jose.filipe.chavarria+nikolas.yundt@gmail.com.com,212-436-0778 x733,Kamron Lesch,jose.filipe.chavarria+kamron.lesch@gmail.com.com,(699) 382-9463 x247,Jerod Schumm,jose.filipe.chavarria+jerod.schumm@gmail.com.com,712.365.5195 x76101
R1119001,0020-1,Hybrid Team Relay,present formation,00:20,2025-03-15,Duane Shanahan,jose.filipe.chavarria+duane.shanahan@gmail.com.com,982-448-2486 x574,Rhett Kertzmann,jose.filipe.chavarria+rhett.kertzmann@gmail.com.com,459-390-6218 x02087,Rae Wisoky,jose.filipe.chavarria+rae.wisoky@gmail.com.com,862.533.9392 x1407,Alaina Weissnat,jose.filipe.chavarria+alaina.weissnat@gmail.com.com,915.776.7922 x404
S1119002,0020-2,Hybrid Men,present formation,00:20,2025-03-15,Ressie West,jose.filipe.chavarria+ressie.west@gmail.com.com,495-896-0248 x905,,,,,,,,,
S1119003,0020-3,Hybrid Women,present formation,00:20,2025-03-15,Stephan Gislason,jose.filipe.chavarria+stephan.gislason@gmail.com.com,1-325-345-8691 x92623,,,,,,,,,
P1119004,0020-4,Hybrid Pro Doubles Mixed,present formation,00:20,2025-03-15,Brad Gutmann,jose.filipe.chavarria+brad.gutmann@gmail.com.com,617-300-5831,Chelsey Ernser,jose.filipe.chavarria+chelsey.ernser@gmail.com.com,1-403-906-1772 x07447,,,,,,
S1119005,0020-5,Hybrid Men,present formation,00:20,2025-03-15,Chloe Schuster,jose.filipe.chavarria+chloe.schuster@gmail.com.com,355.812.8448 x433,,,,,,,,,
S1119006,0020-6,Hybrid Pro Men,present formation,00:20,2025-03-15,Elza Hegmann,jose.filipe.chavarria+elza.hegmann@gmail.com.com,686-531-3620 x91316,,,,,,,,,
R1120000,0040-0,Hybrid Pro Team Relay,crooked cardboard,00:40,2025-03-15,Alphonso Moen,jose.filipe.chavarria+alphonso.moen@gmail.com.com,(200) 944-6988 x1398,Kendrick Friesen,jose.filipe.chavarria+kendrick.friesen@gmail.com.com,402-453-6736 x124,Lisa Emard,jose.filipe.chavarria+lisa.emard@gmail.com.com,207.851.3653,Dora Lehner,jose.filipe.chavarria+dora.lehner@gmail.com.com,(649) 233-1414
